conv_index	question_id	label
6181	31412	125
6182	1630	223
6182	11057	84
6183	17682	112
6183	26331	129
6184	13191	194
6184	7823	12
6184	12419	160
6184	26357	367
6184	10983	356
6185	20831	149
6185	34143	63
6186	17749	36
6186	14496	99
6187	12703	168
6187	41742	308
6187	16747	319
6187	14538	319
6187	8041	99
6187	30413	223
6188	9047	256
6188	29638	89
6188	131	379
6189	22309	193
6189	32880	54
6189	1938	149
6189	19948	193
6189	3115	319
6190	41062	224
6190	21545	304
6190	20184	89
6190	3032	253
6190	38356	304
6190	25739	80
6190	7162	304
6190	26566	80
6190	23267	304
6191	13075	353
6191	11435	73
6191	18258	41
6192	23842	93
6192	33394	110
6193	26765	329
6193	19165	21
6193	3227	272
6194	35084	149
6194	7071	67
6195	14445	223
6195	20870	73
6195	7945	308
6195	37505	221
6195	16075	168
6195	13717	222
6196	3978	268
6196	29637	183
6196	41148	232
6197	8942	149
6197	5980	260
6197	14893	149
6197	194	261
6198	35846	367
6198	28945	80
6198	37681	367
6198	28974	297
6198	38780	367
6198	13922	367
6199	37694	272
6199	36152	369
6200	7934	175
6200	36736	258
6200	36050	258
6201	3077	280
6201	10530	253
6202	29540	91
6202	41043	93
6202	20041	370
6203	4444	319
6203	2870	223
6203	27382	328
6204	29559	7
6204	36649	7
6205	37147	89
6205	23797	253
6205	11765	89
6206	9788	175
6206	36824	253
6206	43284	268
6207	5012	105
6207	40943	238
6208	38889	361
6208	33509	42
6209	4442	367
6209	1783	268
6210	17125	268
6210	29437	268
6211	43092	91
6211	18555	227
6211	23554	369
6212	34405	297
6212	31274	193
6212	8590	367
6213	41946	91
6213	29979	153
6214	42206	91
6214	16158	272
6214	38552	367
6214	1764	329
6214	7991	94
6214	38211	125
6215	20170	222
6215	18773	222
6215	23520	222
6216	25499	305
6216	1378	223
6217	2207	36
6217	39920	99
6218	32699	42
6218	32951	292
6218	26497	42
6218	26278	217
6218	22324	66
6219	35078	245
6219	28824	149
6219	40951	128
6220	12071	268
6220	4022	238
6220	28046	217
6221	20639	297
6221	30679	193
6221	8379	259
6222	6646	369
6222	38015	369
6222	38791	91
6222	12555	272
6222	23706	93
6223	24406	193
6223	25907	54
6223	13496	319
6223	41976	236
6223	24977	247
6223	7858	73
6223	16666	355
6224	8400	216
6224	25029	289
6225	22708	367
6225	30629	367
6225	5786	370
6226	41226	353
6226	9182	253
6227	7065	223
6227	1199	223
6228	37040	278
6228	20934	194
6228	21719	160
6229	36078	223
6229	10263	281
6229	9742	84
6230	11073	185
6230	8977	258
6230	36218	295
6230	10701	185
6230	35145	185
6230	10862	149
6230	6980	269
6230	7538	258
6231	27092	194
6231	21612	149
6231	2344	171
6231	21055	149
6231	1615	186
6231	5438	149
6232	40794	161
6232	2614	272
6232	32646	62
6233	17446	168
6233	27071	223
6234	37105	72
6234	39398	50
6235	38841	216
6235	19482	253
6235	33048	23
6236	34162	184
6236	17839	327
6236	13852	286
6236	17986	138
6237	2186	72
6237	11579	329
6237	22513	21
6238	10475	367
6238	4763	80
6238	22563	89
6238	25057	297
6238	41469	353
6238	15443	367
6238	40924	99
6239	5946	36
6239	5865	36
6240	5256	268
6240	12490	268
6241	35756	149
6241	4443	229
6241	2239	116
6241	4233	319
6241	23924	319
6241	29929	319
6241	3898	149
6242	34742	46
6242	1353	73
6243	12877	41
6243	23034	253
6243	42528	222
6243	18954	353
6244	1072	224
6244	4045	93
6245	26445	129
6245	17690	71
6245	17692	319
6246	43573	72
6246	4493	36
6247	33030	42
6247	16376	217
6247	23287	263
6247	17418	66
6247	43463	153
6248	3403	329
6248	31870	263
6248	27627	153
6249	15622	217
6249	9766	238
6249	30079	349
6250	16013	367
6250	22240	21
6251	30336	261
6251	1785	92
6251	13621	131
6251	35351	129
6251	42688	71
6252	15917	269
6252	23851	269
6253	11020	63
6253	16069	125
6254	31201	225
6254	17087	353
6255	29833	72
6255	41010	72
6255	31430	367
6256	17186	222
6256	36456	222
6257	22789	149
6257	18167	314
6258	18674	353
6258	8655	233
6259	4264	268
6259	1027	268
6260	6188	222
6260	9231	223
6260	38144	89
6261	12783	75
6261	24986	319
6261	853	367
6262	27540	110
6262	7832	149
6262	1405	89
6262	23953	89
6263	32072	55
6263	26978	184
6264	180	272
6264	24081	99
6265	25346	308
6265	39912	223
6265	43906	223
6266	21198	308
6266	33266	73
6266	19767	253
6267	20615	294
6267	19542	367
6268	41490	36
6268	40287	319
6269	15128	319
6269	25547	268
6269	23926	258
6270	11130	278
6270	9396	278
6271	40206	42
6271	15220	160
6271	33327	361
6271	14117	292
6272	35707	322
6272	14287	183
6272	994	353
6272	24374	41
6272	7540	253
6273	4978	72
6273	23237	295
6273	30767	353
6274	31700	99
6274	26303	21
6275	39600	223
6275	28930	223
6276	31410	149
6276	14324	41
6276	685	41
6276	35797	280
6277	5840	353
6277	36490	41
6278	6459	149
6278	9851	36
6278	10616	26
6278	30982	73
6278	19206	184
6279	38662	91
6279	2019	149
6280	6131	57
6280	33046	98
6280	193	217
6280	4783	179
6280	16580	272
6280	39795	129
6280	30340	36
6281	2363	269
6281	36876	299
6282	35246	149
6282	42806	193
6283	33629	268
6283	24690	268
6284	32932	91
6284	15767	369
6284	33125	155
6285	33599	93
6285	28463	206
6285	41343	227
6285	34662	91
6285	9178	272
6286	21718	72
6286	18679	224
6286	33854	224
6287	8998	155
6287	3496	155
6288	897	223
6288	12669	84
6288	7505	223
6289	42120	268
6289	2939	367
6289	6993	155
6290	24926	319
6290	24763	110
6291	9337	237
6291	40398	151
6292	26382	149
6292	9247	36
6292	4024	350
6292	37018	149
6292	37318	129
6293	19497	181
6293	17780	191
6293	13820	129
6294	23084	305
6294	17816	305
6294	14278	191
6295	30539	272
6295	4975	224
6295	18776	304
6296	4450	268
6296	35787	149
6296	34559	47
6297	23817	110
6297	3500	272
6297	15238	224
6298	17509	319
6298	41548	80
6298	31848	224
6299	23815	72
6299	29237	75
6300	12726	80
6300	33945	367
6300	5558	268
6300	3969	297
6300	34673	193
6301	2303	72
6301	37931	108
6302	3655	129
6302	42425	71
6302	5284	92
6302	15803	358
6303	14479	268
6303	10673	216
6304	23230	149
6304	23822	216
6304	36018	51
6304	11973	165
6304	11913	222
6304	980	223
6305	2495	363
6305	36735	253
6305	41247	73
6306	9559	367
6306	16324	297
6306	22612	80
6307	10084	222
6307	26447	222
6307	41432	101
6308	4167	124
6308	22618	251
6309	13631	319
6309	25772	353
6309	36393	268
6309	43417	308
6310	38237	80
6310	39839	224
6310	10140	36
6310	35041	272
6310	27902	367
6310	41563	268
6311	31032	127
6311	35430	185
6311	42140	185
6311	31429	149
6312	26547	72
6312	14137	367
6313	13850	260
6313	12146	90
6313	20196	302
6313	23192	304
6313	28724	357
6313	13192	223
6313	19072	308
6314	26414	268
6314	21591	268
6315	30108	99
6315	14741	308
6315	16650	253
6315	5766	258
6315	8262	155
6315	17946	319
6315	5502	155
6316	2511	202
6316	42201	253
6316	32972	355
6316	13135	210
6316	23877	268
6317	30838	149
6317	43912	303
6317	14723	167
6318	941	258
6318	37215	36
6318	22913	216
6319	15283	268
6319	13980	202
6319	10191	34
6319	5439	307
6319	15081	139
6320	42461	72
6320	1187	369
6321	19910	319
6321	27018	353
6321	4073	41
6321	21614	224
6321	29810	319
6321	684	340
6321	28561	340
6322	20602	91
6322	31888	319
6322	4934	91
6322	3575	91
6323	32026	125
6323	28785	22
6323	4372	329
6323	16458	155
6324	1413	36
6324	40716	369
6325	23964	21
6325	9878	367
6325	474	21
6326	17070	319
6326	1153	21
6326	35437	94
6326	29157	151
6326	25442	374
6326	30500	271
6326	7359	319
6326	30663	155
6327	42138	319
6327	41338	105
6328	21848	223
6328	24169	168
6328	11359	353
6328	19019	308
6328	37330	150
6329	7672	328
6329	37833	319
6329	35498	319
6330	23191	216
6330	25649	149
6331	36652	268
6331	16602	367
6332	14563	149
6332	6106	329
6333	43342	13
6333	2782	13
6333	21438	338
6334	15758	128
6334	10687	36
6334	33035	36
6334	18810	268
6335	11747	110
6335	21248	36
6335	9441	84
6336	11935	124
6336	34617	129
6336	1212	128
6337	34460	99
6337	24833	350
6338	17825	297
6338	17058	304
6338	8488	89
6338	14197	224
6338	18337	304
6339	29294	367
6339	12	211
6339	38842	259
6340	6092	93
6340	24755	206
6340	10233	369
6340	30469	91
6340	22870	93
6341	1069	319
6341	23782	110
6341	33171	223
6342	5240	175
6342	24703	353
6342	310	268
6343	38309	223
6343	7049	168
6344	20436	297
6344	6493	295
6345	35752	149
6345	27652	253
6346	27800	149
6346	5541	129
6347	42564	305
6347	23096	13
6348	11596	369
6348	2918	93
6348	5151	91
6348	27737	93
6349	30844	223
6349	7921	319
6349	9857	84
6350	42778	319
6350	15884	91
6351	37662	194
6351	27582	194
6351	37921	278
6351	12578	182
6351	37279	340
6351	19735	256
6351	19334	179
6352	28967	94
6352	26434	217
6353	39158	367
6353	21113	80
6353	8244	259
6353	3540	367
6354	31452	223
6354	21941	223
6355	40253	223
6355	14195	168
6355	32938	308
6355	40255	223
6356	19170	149
6356	21959	319
6357	32170	353
6357	1051	131
6357	16435	353
6357	7990	149
6357	41507	201
6357	32988	301
6358	22483	149
6358	42325	110
6359	17827	72
6359	22548	261
6359	927	129
6359	42640	92
6359	30279	201
6359	22847	71
6359	9457	131
6360	18501	73
6360	1053	355
6361	4932	27
6361	25701	319
6362	43050	91
6362	29634	272
6362	36827	99
6362	2017	149
6362	22068	153
6362	8080	66
6363	30658	89
6363	41153	297
6363	39365	80
6364	17295	75
6364	24466	155
6364	14300	155
6365	21527	222
6365	2358	261
6365	37331	319
6365	38556	261
6366	33989	72
6366	15740	236
6366	2128	367
6367	37210	319
6367	12595	319
6367	3690	319
6367	17530	328
6367	7835	84
6367	2706	76
6368	33157	369
6368	18895	272
6369	24947	25
6369	35567	25
6369	19448	57
6369	7472	272
6370	5721	72
6370	40116	223
6371	10669	72
6371	18032	272
6371	35440	36
6372	32740	21
6372	16117	367
6372	38629	272
6372	5401	186
6373	10903	91
6373	29309	206
6374	12868	367
6374	23061	261
6375	5362	151
6375	33589	374
6375	23405	271
6375	32908	75
6376	30923	149
6376	33677	167
6376	22220	296
6376	1798	149
6376	9779	258
6377	4643	367
6377	37440	36
6378	16810	223
6378	5664	223
6378	16264	84
6378	42342	76
6379	31009	233
6379	22905	233
6379	15558	129
6380	15676	168
6380	29281	222
6380	5547	221
6380	1799	308
6380	4625	223
6380	11456	1
6380	17084	260
6381	32305	268
6381	14419	36
6382	25803	217
6382	42641	66
6382	15116	238
6383	33196	99
6383	9969	36
6383	37310	62
6384	22993	367
6384	32882	297
6384	9737	367
6384	33082	211
6385	12541	261
6385	39469	150
6386	11736	357
6386	35978	357
6386	41867	357
6387	12444	319
6387	27949	367
6388	8426	72
6388	18977	36
6389	22858	308
6389	177	223
6389	18120	168
6390	42587	80
6390	27653	42
6390	3111	160
6390	8866	160
6391	23268	224
6391	32171	304
6391	228	369
6392	7434	137
6392	10516	93
6392	21638	272
6392	32756	186
6393	34894	42
6393	38373	268
6394	3703	322
6394	18981	322
6394	10164	268
6395	32525	319
6395	21191	340
6395	24605	319
6395	32260	319
6395	36342	340
6395	37163	319
6395	24944	319
6395	30427	54
6395	39153	236
6395	8647	236
6395	35294	236
6395	26508	73
6395	32798	73
6395	10107	308
6395	4701	308
6395	2325	73
6395	41080	319
6396	10142	367
6396	6752	80
6396	26763	194
6396	25241	367
6397	40871	99
6397	28290	272
6398	18395	72
6398	5069	66
6398	26147	272
6399	1328	268
6399	930	363
6400	39480	369
6400	20428	91
6400	36709	155
6401	43817	268
6401	2009	41
6402	26886	367
6402	35100	294
6403	43944	245
6403	19876	183
6403	35983	268
6403	2204	245
6404	3726	175
6404	9264	127
6405	34182	223
6405	4696	223
6406	37283	223
6406	16657	308
6406	5544	168
6406	39209	21
6406	14355	139
6407	40541	73
6407	33765	355
6407	28336	319
6408	24720	272
6408	26847	105
6408	25228	66
6409	7803	268
6409	38048	268
6409	14946	280
6410	11151	223
6410	21592	84
6411	37395	7
6411	35895	170
6411	4425	34
6411	25614	353
6411	38630	268
6411	11138	222
6411	41628	308
6411	5337	68
6411	10055	216
6412	34712	223
6412	36850	168
6412	32022	84
6412	37919	272
6412	21446	73
6412	1968	253
6412	35183	194
6412	8911	278
6412	5572	278
6412	30940	344
6413	35709	155
6413	4284	367
6414	6030	89
6414	27252	297
6415	3834	319
6415	16850	75
6415	36685	272
6415	18701	271
6415	4661	99
6416	31934	184
6416	34251	26
6416	3693	138
6417	16412	223
6417	6296	308
6418	12530	268
6418	33625	89
6418	32753	89
6419	5593	72
6419	6039	357
6419	14839	304
6419	2341	357
6419	43130	304
6420	7017	128
6420	1077	129
6421	7633	72
6421	17872	155
6421	9237	155
6422	39573	98
6422	42420	36
6422	43030	272
6422	3829	149
6422	14536	149
6423	7248	261
6423	1499	8
6424	956	369
6424	31669	369
6424	24371	91
6425	204	367
6425	16417	272
6425	34130	36
6426	32669	168
6426	7168	84
6427	17062	367
6427	8197	80
6427	15592	259
6428	33201	379
6428	3181	379
6429	16492	149
6429	26023	21
6429	30283	367
6429	25522	297
6429	19896	259
6430	36574	367
6430	29777	297
6430	3805	80
6431	16454	155
6431	27073	80
6431	24348	224
6431	22644	272
6432	31026	251
6432	26459	251
6433	15821	99
6433	17409	84
6433	14068	328
6434	43974	129
6434	16361	319
6434	40081	129
6434	11095	233
6435	25190	183
6435	8013	149
6435	37960	363
6436	40697	182
6436	28334	278
6436	6883	356
6437	24065	72
6437	6545	155
6438	43563	185
6438	18945	295
6439	5644	168
6439	34480	223
6439	19671	277
6440	23366	72
6440	3171	94
6441	41598	319
6441	33011	268
6441	8463	202
6442	8449	72
6442	27508	125
6442	32477	128
6443	13602	72
6443	11696	268
6443	12761	41
6443	34239	222
6443	29188	308
6444	11863	258
6444	23424	280
6445	7877	251
6445	18917	89
6446	10726	54
6446	31564	98
6447	32839	369
6447	3644	91
6447	35803	93
6447	34614	91
6448	14463	36
6448	7590	99
6448	39034	367
6449	35000	185
6449	10952	185
6449	27815	295
6449	35375	351
6449	16275	237
6449	32548	149
6450	20253	46
6450	18843	343
6451	39308	268
6451	803	268
6452	12241	363
6452	14934	355
6453	13546	36
6453	35484	80
6453	43947	224
6454	27757	340
6454	29666	272
6454	43502	75
6454	3127	155
6454	28781	75
6454	29861	340
6454	43642	217
6455	37012	319
6455	37179	319
6455	2547	268
6455	26956	41
6455	11160	73
6456	39781	319
6456	12263	272
6456	38532	75
6456	28688	319
6456	31514	319
6456	11255	179
6457	23098	319
6457	14562	84
6457	35051	223
6458	34861	278
6458	29608	278
6459	18403	49
6459	1607	153
6459	27599	153
6459	16552	66
6459	21862	272
6460	42930	222
6460	33442	101
6460	25269	248
6460	13615	251
6461	17400	369
6461	30627	272
6461	24468	186
6462	13136	238
6462	2368	105
6462	4870	263
6462	30749	153
6462	6262	105
6462	16330	263
6463	14095	46
6463	3837	16
6463	28234	149
6463	10069	346
6463	27398	149
6463	43128	16
6463	26545	196
6463	5783	332
6463	13640	332
6463	8924	149
6463	34220	16
6463	39774	16
6463	17975	149
6463	11885	319
6463	4905	16
6463	10296	149
6463	6149	149
6463	34825	149
6464	19117	367
6464	29814	80
6464	26591	297
6464	2571	259
6464	10909	155
6465	2629	155
6465	41479	110
6466	12827	319
6466	41065	319
6466	7623	216
6466	42477	253
6467	9092	268
6467	21634	268
6468	20140	268
6468	42214	41
6468	29319	268
6469	27697	175
6469	12886	175
6470	3148	294
6470	15285	367
6471	38120	153
6471	32421	99
6471	19136	161
6472	11937	128
6472	7604	319
6472	6423	128
6473	9985	72
6473	14533	16
6474	42104	353
6474	35738	248
6474	7550	353
6474	329	353
6474	3053	353
6474	4511	72
6474	27093	41
6475	25326	36
6475	42701	322
6475	31659	129
6476	7730	72
6476	5215	319
6476	17407	36
6476	31958	272
6477	40646	149
6477	27662	368
6477	23723	66
6477	15897	149
6477	35571	94
6478	18008	272
6478	17367	99
6479	21299	93
6479	26676	206
6479	23693	227
6479	40429	91
6479	38022	99
6479	37902	367
6479	4018	89
6479	8347	268
6480	34242	155
6480	19581	72
6480	7848	155
6481	6720	184
6481	18117	286
6481	31444	327
6482	28623	72
6482	16893	91
6482	28954	369
6482	21315	91
6483	16482	161
6483	19805	272
6483	11541	224
6483	25959	110
6483	11328	47
6483	29128	56
6483	30777	216
6484	10888	223
6484	41660	328
6484	37645	223
6484	11793	223
6485	24580	72
6485	41349	280
6485	30400	253
6485	28015	353
6486	11890	233
6486	11347	149
6486	8409	165
6486	15728	36
6486	1439	128
6487	14196	91
6487	17143	272
6487	37019	99
6487	13690	21
6487	826	222
6487	41721	268
6487	21252	89
6487	14154	319
6487	23277	367
6487	4506	367
6487	30990	211
6487	17192	36
6487	38574	319
6488	17422	294
6488	30228	329
6489	9707	367
6489	1050	268
6490	40655	308
6490	3932	149
6490	38367	149
6491	2261	115
6491	8693	201
6492	19694	217
6492	38047	217
6492	16258	153
6492	14293	66
6493	38823	42
6493	4688	42
6493	21977	351
6493	23495	125
6494	42690	182
6494	41614	52
6495	15195	233
6495	19008	91
6496	29338	319
6496	35924	153
6496	23674	272
6496	30613	153
6496	15378	66
6497	974	110
6497	12378	125
6497	8403	237
6497	13475	89
6497	681	21
6498	21412	319
6498	32374	185
6498	26155	251
6499	43102	110
6499	20285	84
6499	36340	193
6499	24873	84
6500	22142	319
6500	17533	94
6501	17039	272
6501	41990	186
6501	29048	75
6502	27775	72
6502	6830	369
6502	15246	91
6503	35927	91
6503	3188	272
6503	35578	93
6504	19747	308
6504	40213	367
6505	42404	268
6505	35908	216
6505	42370	280
6505	36190	90
6505	33235	353
6506	43432	224
6506	18294	181
6507	5773	353
6507	11370	7
6507	15865	7
6507	20277	7
6507	20500	319
6507	8359	319
6507	29475	7
6507	23028	319
6508	34125	61
6508	31759	72
6509	29898	237
6509	10503	23
6509	30115	110
6509	18416	89
6510	43943	297
6510	21755	80
6510	21184	80
6511	25324	369
6511	41	91
6511	12061	91
6512	23743	223
6512	12414	308
6512	40930	253
6512	16818	168
6513	34847	72
6513	24935	367
6514	24432	91
6514	19796	319
6515	24428	54
6515	17363	308
6515	13188	168
6515	25282	168
6516	17077	367
6516	25652	367
6517	37445	155
6517	36147	155
6518	2311	237
6518	9061	151
6518	21906	155
6519	33368	216
6519	31596	216
6519	12335	353
6519	6234	268
6519	27798	41
6520	19002	68
6520	42542	163
6521	26787	340
6521	32135	340
6521	41785	369
6521	6138	367
6521	12237	57
6522	27098	125
6522	13461	125
6522	36233	22
6523	43755	224
6523	3001	36
6524	25703	217
6524	25930	238
6525	6279	164
6525	36021	280
6526	4790	168
6526	30386	84
6527	33727	80
6527	7371	155
6527	10720	277
6528	18178	223
6528	262	328
6528	8902	168
6529	14348	369
6529	14623	91
6530	26833	319
6530	37674	268
6530	34260	222
6530	38619	367
6530	13792	319
6530	18849	319
6530	37577	224
6530	34072	224
6530	32878	224
6530	37046	224
6530	23124	224
6530	24290	224
6530	31204	80
6530	22036	21
6530	4454	261
6530	10050	272
6530	33099	80
6530	16886	36
6530	32859	80
6530	2038	129
6530	33344	319
6531	12515	379
6531	36830	135
6532	8752	248
6532	25055	248
6532	16305	305
6533	39580	168
6533	3946	216
6534	30727	91
6534	16676	99
6534	5065	193
6534	12394	367
6534	35015	369
6534	37837	206
6535	15661	149
6535	4685	80
6535	4120	224
6536	27079	183
6536	252	245
6536	29373	97
6536	24060	79
6536	5725	353
6537	5977	186
6537	22523	272
6538	34396	268
6538	40387	83
6539	6692	68
6539	11193	14
6539	9891	258
6540	31628	367
6540	19307	80
6540	16060	367
6541	21544	319
6541	15607	319
6541	32040	149
6541	23431	149
6541	792	319
6541	1417	75
6542	16307	367
6542	23745	268
6543	32906	155
6543	32668	297
6544	7586	322
6544	10857	322
6544	2056	149
6544	32440	41
6545	27944	99
6545	159	62
6546	25638	319
6546	17233	258
6547	18379	223
6547	37368	328
6548	17069	21
6548	13209	272
6548	10773	75
6548	19688	369
6549	13663	36
6549	30964	99
6550	9065	353
6550	33391	253
6551	1581	165
6551	38485	305
6551	22747	248
6551	27049	353
6551	9428	222
6552	13561	155
6552	19026	155
6552	35851	155
6552	24427	155
6553	3934	72
6553	27825	268
6553	40170	367
6553	13176	222
6553	34632	21
6553	11721	99
6554	6568	41
6554	20756	41
6555	37989	278
6555	34301	171
6556	17866	80
6556	43767	224
6557	28296	367
6557	39669	80
6557	3071	80
6557	9380	247
6557	16718	367
6558	14618	296
6558	3304	167
6559	36207	272
6559	7596	369
6559	6513	93
6559	7158	91
6560	7602	84
6560	15459	22
6560	25943	84
6560	18483	298
6560	43036	130
6561	18877	72
6561	53	155
6561	12576	155
6562	4490	72
6562	40663	367
6563	41890	175
6563	20173	149
6564	22702	149
6564	28892	98
6565	14897	91
6565	12917	369
6565	10212	91
6566	13410	329
6566	31309	21
6566	2320	110
6566	14466	237
6566	32463	224
6566	28594	22
6567	40227	72
6567	43869	248
6567	1096	46
6567	8991	46
6568	6566	261
6568	4941	150
6568	24618	335
6569	35556	149
6569	7059	55
6569	16876	301
6570	4485	328
6570	14484	223
6570	18118	308
6571	8665	217
6571	5232	66
6571	31573	263
6572	1019	297
6572	13893	297
6572	19000	21
6573	25039	72
6573	15629	73
6573	42454	208
6573	15242	304
6573	2971	139
6573	667	168
6573	28922	46
6574	23199	161
6574	25820	272
6574	39657	224
6574	14543	261
6575	5444	353
6575	42153	353
6575	29652	184
6575	42141	286
6576	34270	95
6576	42455	149
6576	10103	367
6576	24794	367
6576	41557	36
6576	38089	272
6576	21496	149
6576	6480	149
